node_id,stop_no,stop_name,elev_m,slope_pct,slope_pct_raw
102000130,03224,금강병원.반도아파트,17.699297,3.49745,2.774877
102000131,03225,서빙고신동아아파트,19.15339,2.557086,2.0287921
102000132,03226,서빙고신동아아파트,21.055101,10.355103,8.215738
102000133,03227,만리동고개,60.6084,5.846615,4.6387043
102000134,03228,손기정체육공원,39.431587,10.285136,8.160227
102000135,03229,숙대입구역,20.91864,1.5886222,1.2604129
102000136,03230,남영역.민주화운동기념관,18.312601,3.7028348,2.9378293
102000137,03231,숙명여대도서관앞,33.03149,6.7690144,5.370536
102000138,03232,숙명여대도서관앞,39.669098,19.56419,15.522228
102000139,03233,숙명여대정문,46.565746,14.73806,11.693177
102000140,03234,숙명여대정문,43.771416,14.441901,11.458204
102000141,03235,숙명여대후문.이봉창활동터,60.77475,9.868089,7.8293414
102000142,03236,효창공원후문,62.023067,10.322227,8.189654
102000143,03237,한겨레신문사입구,70.84943,5.5075264,4.3696713
102000144,03238,대한노인회중앙회,58.455055,4.6393332,3.680847
102000145,03239,효창운동장.효창동주민센터,29.13354,15.027574,11.922877
102000146,03240,효창동주민센터.금양초등학교,28.527308,12.776874,10.137172
102000147,03241,금양초등학교,27.192778,13.241331,10.505672
102000148,03242,효창공원역,15.768324,3.837142,3.0443883
102000149,03243,도원삼성래미안아파트,32.335835,13.324016,10.571274
102000150,03244,도원삼성래미안아파트,35.04284,10.267183,8.145984
102000151,03245,중앙하이츠빌라앞,16.231775,7.288669,5.78283
102000152,03246,중앙하이츠빌라앞,16.762138,4.049163,3.2126057
102000153,03247,용문시장,14.35697,3.4835556,2.763853
102000154,03248,용문시장,15.024629,5.6511874,4.483652
102000155,03249,용산전자상가입구,13.240918,1.3895129,1.1024395
102000156,03250,용산전자상가입구,14.439482,0.17755514,0.14087225
102000157,03251,신용산지하차도,16.575333,10.125968,8.033943
102000158,03252,신용산지하차도,15.192221,10.091319,8.006453
102000159,03253,신용산역5번출구,11.608288,4.1170754,3.2664878
102000161,03255,용산역,10.8228,5.7884645,4.592568
102000162,03256,용산푸르지오써밋,13.626789,13.105846,10.398179
102000163,03257,용산푸르지오써밋,18.451908,16.94925,13.447534
102000164,03258,용산역광장앞,12.76257,4.804072,3.8115506
102000165,03259,용산역사박물관.용산철도고등학교,16.844566,4.9186425,3.9024508
102000166,03260,용산역사박물관.용산철도고등학교,19.614319,24.260624,19.248379
102000167,03261,용산세무서,14.699491,8.436538,6.6935487
102000168,03262,용산세무서,11.973437,1.1295966,0.8962219
102000169,03263,이촌역,16.989243,2.523314,2.0019972
102000170,03264,이촌역,16.709785,5.944089,4.71604
102000171,03265,국립중앙박물관.용산가족공원,16.751984,9.082673,7.206193
102000172,03266,국립중앙박물관.용산가족공원,15.020702,6.888026,5.46496
102000173,03267,서빙고역교차로,14.463108,2.8065863,2.2267456
102000174,03268,서빙고초등학교,19.789396,6.493333,5.15181
102000175,03269,한강중학교,19.709457,8.926419,7.0822206
102000176,03270,서빙고동금호베스트빌,16.410181,4.3812637,3.4760945
102000178,03272,서빙고동,16.77988,3.050506,2.4202716
102000179,03273,서빙고동주민센터,16.40504,2.7727501,2.1999
102000180,03274,동빙고동,15.554537,4.467697,3.5446708
102000181,03275,동빙고동,16.155281,3.347007,2.6555154
102000182,03276,보광신동아아파트.삼성리버빌아파트,22.2509,8.945395,7.0972767
102000183,03277,보광동신동아아파트,18.26043,1.1615764,0.92159474
102000184,03278,보광동주민센터,18.220879,8.299437,6.5847726
102000185,03279,보광동,35.58375,10.485066,8.318851
102000186,03280,보광동,36.202198,9.188922,7.2904906
102000187,03281,한국폴리텍1대학,60.11155,19.828564,15.731982
102000188,03282,한국폴리텍1대학,61.297268,4.327219,3.4332159
102000189,03283,이태원역.보광동입구,48.92767,18.253815,14.482577
102000190,03284,이태원역.보광동입구,51.545563,14.480498,11.488827
102000191,03285,한남역.용산노인종합복지관,16.44126,6.4029827,5.080127
102000192,03286,한남역.용산노인종합복지관,14.640939,3.0648932,2.4316864
102000193,03287,이촌119안전센터.성촌공원,18.636822,1.6100035,1.2773768
102000194,03288,이촌로입구.성촌공원앞,17.55463,10.588428,8.400859
102000195,03289,이촌로입구.성촌공원앞,15.96433,11.225728,8.906492
102000196,03290,이촌2동주민센터,16.392794,11.002799,8.729621
102000197,03291,이촌2동주민센터,18.165003,13.285451,10.540677
102000198,03292,이촌2동대림아파트.새남터성지,18.180878,11.701628,9.284072
102000199,03293,이촌2동대림아파트.새남터성지,19.534044,7.6723433,6.0872374
102000200,03294,서부이촌동입구,18.105543,4.389258,3.4824371
102000201,03295,이촌2동강변아파트,20.031685,6.154874,4.883277
102000202,03296,원효2동산호아파트후문,16.666891,2.4465942,1.9411278
102000203,03297,청암동강변삼성아파트,18.441294,5.7413397,4.5551786
102000204,03298,청암동강변삼성아파트,16.687847,11.907391,9.447324
102000205,03299,원효2동산호아파트,14.544012,2.0702918,1.6425695
102000206,03300,원효2동산호아파트,14.914009,5.1065907,4.051569
102000207,03301,원효로풍전아파트,18.428337,8.959135,7.1081777
102000208,03302,원효로풍전아파트,17.775885,6.890248,5.4667225
102000209,03303,원효풍전아파트,18.939632,4.5744085,3.6293356
102000210,03304,원효2동주민센터,22.810303,14.308204,11.352129
102000211,03305,산천동리버힐삼성아파트,22.379553,16.7115,13.258904
102000212,03306,산천동.성심여중고후문,30.559872,2.815332,2.2336843
102000213,03307,산천동.성심여중고후문,32.118282,14.456387,11.469697
102000214,03308,신창동세방아파트,29.17146,12.927264,10.256492
102000215,03309,신창동세방아파트,29.17146,12.927264,10.256492
102000216,03310,남이장군사당,27.077597,11.685848,9.271552
102000217,03311,남이장군사당,27.306074,8.893726,7.056282
102000218,03312,용문시장.용문동새마을금고,16.434328,4.357528,3.457263
102000219,03313,용문시장.용문동새마을금고,16.880714,2.9826908,2.3664668
102000225,03319,순천향병원입구,14.758205,2.3608353,1.8730868
102000226,03320,남산서울타워,236.85776,19.312456,15.322503
102000227,03321,청심경로당,18.161396,8.655201,6.8670363
102000228,03322,삼성테마트,23.475616,10.806364,8.57377
102000229,03323,서빙고동금호베스트빌,18.943424,17.194458,13.642083
102000230,03324,한남동하이페리온,16.1375,21.820616,17.312475
102000231,03325,서빙고역1번출구,14.868255,9.770211,7.751685
102000232,03326,문배동이안아파트앞,16.353176,1.8864115,1.496679
102000233,03327,갈월동.숙대입구역10번출구,25.047022,10.689942,8.4814005
102000234,03328,삼각지역11번출구.전쟁기념관,12.042877,5.4370565,4.3137608
102000236,03330,숙대입구,21.165693,3.918266,3.1087523
102000237,03331,원효대교북단,18.93154,5.24465,4.161105
102000238,03332,문배동이안아파트앞,16.60766,3.6914194,2.928772
102000240,03334,순천향병원입구,15.366523,2.422672,1.922148
102000241,03335,숙명여대입구,23.605879,6.72453,5.3352423
102000243,03336,서빙고초등학교,16.987389,7.5609035,5.998821
102000245,03338,한강대교스카이스위트,17.598227,5.3650684,4.256645
102000246,03339,한강대교전망카페,17.517101,3.617519,2.8701396
102000247,03340,노들섬,19.160372,2.615874,2.0754344
102000248,03341,노들섬,19.899786,1.7500814,1.3885145
102000249,03342,용암초등학교.이태원2동주민센터,88.82291,25.914772,20.560781
102000250,03343,용암초등학교.이태원2동주민센터,101.67787,33.66983,26.713642
102000254,14336,용마루고개.브라운스톤공덕아파트,40.2526,8.456981,6.709769
102000255,03730,동부이촌동,18.101414,7.026356,5.5747113
102000256,03729,강촌APT,19.502163,6.1141367,4.850956
102000257,03728,신동아APT,18.173496,4.2743883,3.3912995
102000259,03726,한남동,19.017878,6.1677284,4.8934755
102000262,03649,강촌APT,19.72521,1.415732,1.1232418
102000263,03648,동부이촌동,22.175783,6.996635,5.5511303
102000266,03344,효창공원삼거리.윤봉길의사등묘역,43.16173,6.7581296,5.3619003
102000270,03740,IP부띠끄호텔,70.278915,25.07635,19.895575
102000271,03689,청암자이아파트,23.663141,14.686836,11.652536
102000272,03680,남산그랜드하얏트호텔,105.61293,5.105818,4.050956
102000273,03710,신동아APT,21.055101,10.355103,8.215738
102000274,03732,이촌동두산위브트레지움,19.13961,4.074562,3.2327576
102000275,03733,이촌동두산위브트레지움,22.48329,7.5026402,5.9525948
102000276,03734,이촌현대아파트.금강병원,16.613447,4.4091535,3.4982224
102000277,03735,이촌현대아파트.금강병원,20.908802,15.087649,11.970541
102000278,03736,한남역,16.44126,6.4029827,5.080127
102000281,03749,이집트대사관.한남더힐아파트,48.729572,16.482431,13.077162
102000282,03748,이집트대사관.한남더힐아파트,40.220085,17.140083,13.598942
102000283,03750,한남역,14.640939,3.0648932,2.4316864
102000284,03752,한남동,24.195055,9.3198805,7.394393
102000285,03751,한남동,24.195055,9.3198805,7.394393
102000286,03345,서울역공항철도15번출구,25.136278,2.885819,2.289609
102000297,03346,용산꿈나무종합타운,19.849585,8.631157,6.84796
102000299,14986,원효대교북단(가상),3.072618,2.4806345,1.9681354
102000300,14975,원효대교북단(가상),16.931059,4.2465224,3.369191
102000301,03554,한강대교(가상),12.324502,10.489618,8.322463
102000303,03538,동작대로(가상),18.546139,7.1819625,5.698169
102000305,03570,반포대교(가상),15.7479515,22.293016,17.68728
102000307,23849,한남대교(가상),3.5,0.0,0.0
102000308,23850,한남대교(가상),3.5,0.0,0.0
102000309,03761,서울드래곤시티용산,12.138399,1.3560976,1.0759279
102000310,03900,전쟁기념관,15.394143,3.1734066,2.5177808
102000311,03901,용산역,13.626789,13.105846,10.398179
102000312,03902,국립중앙박물관,16.751984,9.082673,7.206193
102000313,03903,이태원,55.32833,8.934326,7.0884943
102000314,03905,하얏트호텔,105.61168,6.35216,5.0398035
102000316,03347,남산도서관.용산도서관,105.5734,5.638372,4.4734845
102000317,03120,서울드래곤시티,12.784272,19.871077,15.765712
102000318,03121,용산역3번출구.용산차고지,13.481018,8.022596,6.365128
102000319,03725,한남동,41.427456,17.015282,13.499925
102000320,03741,IP부띠끄호텔,61.50655,21.75128,17.257465
102000321,00000,용산차고지(가상),13.60712,12.57342,9.975751
102000322,02919,서울역,22.980854,10.621943,8.427449
102900001,03517,해방촌오거리,91.666084,14.603878,11.586717
102900002,03516,시장,38.97488,7.60009,6.0299115
102900003,03515,신애교회,70.769135,3.154639,2.5028906
102900005,03513,남산교회입구,78.0904,12.696315,10.0732565
102900006,03510,우리들가정의원,53.127754,12.635672,10.025142
102900007,03509,디지텍고등학교앞,58.05267,18.710829,14.845172
102900008,03506,용암한신아파트,46.670197,11.143179,8.840999
102900009,03502,순천향병원,19.751707,2.8032851,2.2241263
102900010,03500,하얏트호텔,107.37408,6.0926967,4.8339453
102900011,03565,숙대역5번출구,19.68911,2.3812704,1.8893
102900012,03564,용산우체국,16.94358,9.568485,7.591636
102900013,03563,보광교회,79.8297,4.2085824,3.3390894
102900015,03561,신용산역,11.4934635,3.0132585,2.3907192
102900016,03560,리버힐빌라앞,77.76123,3.4243186,2.7168543
102900017,03557,도깨비시장,75.678856,8.690321,6.894901
102900018,03553,영동김밥,66.93756,23.064098,18.299057
102900019,03552,문배어린이공원,17.57199,10.661236,8.458624
102900020,03551,문배어린이공원,16.228302,3.811822,3.0242994
102900021,03549,수미용실,63.916485,15.033928,11.927918
102900022,03546,용문동시장.새마을금고,15.788359,4.5596733,3.6176448
102900023,03545,보광초등학교,67.10275,8.394304,6.660041
102900024,03544,원효우체국,17.302101,5.456766,4.329398
102900025,03542,보광동삼거리,63.045277,6.0970597,4.837407
102900026,03541,숙대역7번출구,21.83837,4.2047505,3.336049
102900027,03540,용산경찰서,17.862816,2.9704711,2.3567717
102900028,03536,갈월동사회복지회관,26.60082,8.909242,7.068592
102900029,03534,효창공원앞역.이봉창역사울림관,19.067549,10.854303,8.611804
102900030,03532,용산고등학교,32.21069,2.967712,2.3545825
102900031,03525,큰빛의집앞,54.427628,22.860315,18.137373
102900032,03523,원효사.백범김구기념관,57.56752,6.904801,5.478269
102900033,03522,군인아파트,43.576443,6.9039245,5.4775734
102900034,03521,신흥교회앞,68.60389,20.318659,16.120823
102900035,03519,대한노인회중앙회,61.24272,11.182925,8.872533
102900036,03598,청파초등학교,78.764,7.0841656,5.620577
102900037,03597,배문중고등학교,71.810776,4.904665,3.8913612
102900038,03596,만리시장입구,61.826427,14.432251,11.450547
102900039,03593,한신아파트,30.630829,3.564451,2.8280354
102900040,03592,용암경로당입구,40.840313,7.17363,5.691558
102900041,03591,용암한신아파트,50.42363,14.792302,11.736213
102900042,03590,우리들가정의원,53.127754,12.635672,10.025142
102900043,03589,남산교회입구,80.39631,10.73533,8.51741
102900044,03588,해방촌오거리,94.58289,7.215164,5.724511
102900045,03586,신흥교회앞,72.71055,25.079834,19.89834
102900046,03584,큰빛의집앞,49.483494,22.840698,18.121809
102900047,03583,디지텍고등학교앞,60.003334,15.05099,11.941456
102900048,03582,후암동종점,40.73766,10.433978,8.278318
102900049,03581,성도약국,43.88017,9.00108,7.141457
102900050,03580,용산고등학교,30.26117,10.018542,7.9487114
102900051,03577,후암동주민센터앞,38.13599,8.821889,6.999287
102900053,03574,후암시장,41.653698,4.314374,3.4230242
102900054,03573,녹사평역.용산구청,44.12792,18.523687,14.696693
102900055,03572,이태원역앞,60.61899,9.845702,7.81158
102900056,03571,동자경로당,34.165276,13.145885,10.429945
102900057,03569,보광초등학교후문앞,67.98053,12.309913,9.7666855
102900058,03567,삼각지역,14.424027,3.7257364,2.9559994
102900059,03566,이슬람사원,80.583206,13.572688,10.768571
102900060,03700,만리시장입구,57.515934,9.280437,7.3630996
102900061,03699,배문중고교,71.178505,7.05551,5.5978417
102900062,03688,청파초등학교,80.3422,12.326737,9.780033
102900063,03529,후암동종점,40.48023,10.8323555,8.594391
102900064,03524,녹사평역,42.565594,13.09485,10.389454
102900065,03501,한신아파트,31.892216,9.679903,7.680035
102900066,03503,용암경로당입구,39.538723,5.9820232,4.7461376
102900068,03568,갈월동,28.973963,15.840885,12.568158
102900070,03508,효창공원후문,63.59018,2.8188396,2.2364674
102900072,03543,중앙하이츠빌라,17.819847,5.7293644,4.5456777
102900073,03550,용문동주민센터,17.77401,8.590374,6.8156023
102900075,03526,몬드리안서울이태원,30.466673,11.055364,8.771325
102900076,03530,용산구청,26.342747,5.7959433,4.598501
102900077,03533,외빈차고,29.706783,2.5313857,2.0084014
102900078,03537,청화아파트,52.815224,8.20755,6.51187
102900079,03505,가야랑앞,71.88041,21.448168,17.016977
102900080,03512,성도약국,46.039047,1.7262169,1.3695805
102900081,03579,대성교회,40.513947,13.860832,10.997184
102900082,03585,가야랑앞,74.88052,23.959732,19.009651
102900083,03504,한남오거리,16.599926,7.822399,6.2062917
102900084,03578,제일기획,63.023617,21.855639,17.340263
102900085,03518,보광동주민센터,20.382008,6.142295,4.8732967
102900086,03742,한남동주민센터,44.225758,23.71422,18.814861
102900087,03744,용산e편한세상,18.264528,8.179387,6.489526
102900088,03743,용산CJ나인파크,6.8221865,2.3641222,1.8756945
102900089,03594,갑을빌딩,25.170296,9.96344,7.9049935
102900090,03709,청암자이아파트,24.188576,26.40481,20.949575
102900091,03595,리버힐삼성아파트후문,32.27142,35.77639,28.384987
102900092,03737,도원삼성래미안아파트단지내,57.196568,18.397808,14.596821
102900094,03754,필리핀대사관,89.300705,20.846447,16.539572
102900095,03753,필리핀대사관,84.41796,19.035341,15.10264
102900096,03520,도원삼성래미안아파트101동앞,44.019306,18.649097,14.796194
102900097,03511,도원삼성래미안아파트101동앞,44.019306,18.649097,14.796194
102900098,03527,도원삼성래미안아파트,29.138327,16.684893,13.237794
103000001,04001,답십리역사거리,13.216669,6.214999,4.9309807
103000002,04002,청년회의소.서울새활용플라자,13.895799,5.2586894,4.1722445
103000003,04003,장한평역,16.661516,6.522401,5.174873
103000004,04101,상왕십리역,37.635185,17.550983,13.924951
103000005,04102,상왕십리역,35.94318,11.854528,9.405383
103000006,04103,왕십리센트라스아파트,28.607344,4.840961,3.8408184
103000007,04104,왕십리교회,22.080309,1.9801061,1.5710162
103000008,04106,청계벽산아파트.텐즈힐아파트,24.574724,9.307372,7.384469
103000009,04107,청계벽산아파트.텐즈힐아파트,26.774069,8.025103,6.367116
103000010,04108,왕십리도선동주민센터,22.830425,2.8060997,2.2263596
103000011,04109,왕십리2동주민센터,31.984512,4.958528,3.934096
103000012,04110,코스모타워.서울신용보증재단성동지점,32.959602,7.3817487,5.8566794
103000014,04112,성동구청,23.61108,10.298212,8.170602
103000015,04113,상왕십리역,34.735588,5.4822097,4.3495855
103000016,04114,상왕십리역.센트라스아파트,27.729399,8.6099615,6.831143
103000017,04116,마장동주민센터,16.471437,5.643101,4.4772363
103000018,04117,마장역,15.078739,2.2421415,1.778915
103000019,04118,성동노인복지관,16.959738,3.3890877,2.6889021
103000020,04119,마장축산물시장,21.966202,4.6679683,3.703566
103000021,04120,마장축산물시장,18.400064,2.5849926,2.0509331
103000022,04121,도선사거리,24.318129,4.72335,3.7475061
103000023,04122,도선사거리,22.871542,8.400632,6.6650615
103000024,04123,마장동금호아파트,25.773914,4.578541,3.6326141
103000025,04124,마장동금호아파트,27.328064,3.2278812,2.561001
103000026,04125,한양대부속고등학교,20.831856,9.041662,7.173655
103000027,04126,한양대부속고등학교,19.62691,8.175466,6.4864144
103000028,04127,한양대앞.한양시장,16.613777,4.514543,3.5818386
103000029,04128,한양대앞,21.909204,4.0785913,3.2359543
103000030,04129,한양대정문,24.273106,8.852131,7.02328
103000031,04130,한양대정문앞,26.388313,13.53487,10.738565
103000032,04131,무학여고앞,19.934776,2.695484,2.138597
103000033,04132,무학여고,19.941324,1.3069551,1.0369382
103000034,04133,왕십리역,21.769224,7.877163,6.249741
103000035,04134,왕십리역,22.031872,11.393068,9.039261
103000036,04135,왕십리역10번출구,20.814959,9.844975,7.8110037
103000037,04136,행당1동주민센터,23.78618,6.6192503,5.2517133
103000038,04137,서울숲삼부아파트,21.130243,3.8204482,3.0311437
103000039,04138,응봉동주민센터,37.79238,15.467458,12.271881
103000040,04139,응봉동주민센터,37.12942,18.060513,14.32921
103000041,04140,응봉사거리,33.963074,6.4554143,5.1217256
103000042,04141,응봉동현대아파트,36.367565,15.049352,11.940155
103000043,04142,응봉동현대아파트,37.86625,16.244097,12.888066
103000044,04143,대현산배수지공원입구,71.72703,13.683626,10.856588
103000046,04145,신금호역,71.540245,16.88977,13.400344
103000047,04146,신금호역,65.78027,8.032561,6.373034
103000048,04147,금호고등학교,52.63401,12.9302025,10.258823
103000049,04148,금호고등학교.금호자이1차아파트입구,48.596382,4.734284,3.7561808
103000050,04149,금호동벽산아파트,40.281227,26.815535,21.275444
103000051,04150,래미안하이리버아파트,34.464237,9.15323,7.2621727
103000052,04151,금호사거리,23.630772,8.338347,6.615645
103000053,04152,금호사거리,24.58833,23.38282,18.55193
103000054,04153,금남시장앞.백범학원터,21.979992,7.9714303,6.324533
103000055,04154,금남시장앞.백범학원터,20.104885,7.6963334,6.106271
103000056,04155,금호역,37.59132,11.224325,8.90538
103000057,04156,금호역,34.482655,13.886574,11.017608
103000058,04157,금옥초등학교앞,39.410545,20.2436,16.061272
103000059,04158,금옥초등학교앞,51.656998,6.2234282,4.937668
103000060,04159,힐스테이트서울숲리버아파트,32.297493,8.407756,6.6707134
103000061,04160,삼성래미안아파트앞,34.87259,29.150064,23.12766
103000062,04161,옥수삼성아파트.래미안옥수리버젠,34.536446,4.1230855,3.271256
103000063,04162,옥수삼성아파트.래미안옥수리버젠,38.05108,28.967922,22.983149
103000064,04163,미타사입구,36.63395,17.502354,13.886368
103000065,04164,래미안옥수리버젠.옥수중앙교회,61.10701,3.5915365,2.849525
103000066,04165,래미안옥수리버젠.옥수중앙교회,60.202427,4.7090325,3.7361465
103000069,04168,옥수동회차지,93.69335,12.893713,10.229872
103000070,04169,옥정중학교입구,55.467594,14.054172,11.150579
103000071,04170,옥정중학교입구,63.388706,24.934673,19.783169
103000072,04171,성수1가1동새마을금고,17.665554,6.810702,5.4036107
103000073,04172,성수1가새마을금고,17.665554,6.810702,5.4036107
103000074,04173,천주교성수동성당앞,15.630212,7.475868,5.931354
103000075,04174,천주교성수동성당앞,14.110713,5.1682305,4.100474
103000076,04175,뚝도아리수정수센터.수도박물관,19.608986,13.334065,10.579247
103000077,04176,뚝도아리수정수센터.수도박물관,14.750432,4.9264436,3.9086404
103000078,04177,서울숲역2번출구,13.287576,6.2538505,4.961805
103000079,04178,서울숲역3번출구,13.254676,4.4790673,3.5536919
103000080,04179,성동구민종합체육센터,14.057787,2.289202,1.8162528
103000081,04180,성동구민종합체육센터,15.893106,0.44085968,0.3497781
103000082,04181,성원중학교후문,15.92867,4.202176,3.3340065
103000083,04182,성원중학교후문,14.6748705,6.2258143,4.939561
103000084,04183,경일초등학교입구,18.17016,1.4579579,1.1567438
103000085,04184,경일초등학교입구,16.691097,2.4989367,1.9826565
103000086,04185,성동교남단.서울숲리버포레,18.303427,2.2484372,1.7839099
103000087,04186,성동교남단.서울숲리버포레,18.993145,8.245632,6.542084
103000088,04187,상원,18.043594,4.5922,3.6434512
103000090,04189,영동대교북단,15.307323,6.2112947,4.928041
103000091,04190,경수중학교,16.241999,0.66020095,0.5238034
103000092,04191,성수119안전센터,15.694903,9.212418,7.3091326
103000093,04192,성수119안전센터,18.889309,16.191175,12.846078
103000094,04193,경수중학교,16.300077,2.7202084,2.1582134
103000095,04194,경수중학교,15.658176,1.5866174,1.2588222
103000096,04195,뚝도시장,17.539942,2.622838,2.0809598
103000097,04196,뚝도시장,18.096981,2.4254148,1.9243242
103000098,04197,성원중.성수2가제1동주민센터,17.545847,2.4537394,1.9467969
103000099,04198,성원중.성수2가제1동주민센터,15.1376915,8.936621,7.090315
103000100,04199,서울숲지구대앞,17.829119,4.2959094,3.4083745
103000101,04200,서울숲지구대앞,16.75727,5.8802257,4.665371
103000102,04201,뚝도시장구길,17.74864,4.7006226,3.729474
103000103,04202,뚝도시장구길,19.946949,0.31131187,0.24699484
103000104,04203,성수동진주타운,17.956844,0.14926794,0.11842918
103000105,04204,성수동진주타운,17.956844,0.14926794,0.11842918
103000106,04205,성덕정길입구,16.895863,2.7322907,2.1677995
103000107,04206,성덕정길입구,17.106138,1.2357635,0.98045474
103000108,04207,화양사거리,21.801115,6.667507,5.29
103000109,04208,성수사거리.성수초등학교,19.583916,7.5229855,5.9687366
103000110,04209,서울효사랑병원,18.648766,8.407715,6.6706815
103000111,04210,성수2가3동주민센터,16.539207,5.4617043,4.333316
103000112,04211,제인병원,18.950493,11.539549,9.1554785
103000113,04212,성동세무서앞,21.010744,6.336186,5.02713
103000114,04213,성동세무서,17.284998,4.8236012,3.8270452
103000115,04214,송정동서울숲아이파크,19.167084,5.8398595,4.633344
103000116,04215,송정동건영아파트,15.59006,0.9134501,0.7247313
103000117,04216,군자교남단,17.605154,2.2109199,1.7541438
103000118,04217,신답역,13.793569,7.8396797,6.220002
103000119,04218,용답동로데오거리.답십리역,13.696281,1.2980224,1.029851
103000120,04221,서울교통공사.서울새활용플라자,22.142693,4.973435,3.945923
103000121,04222,뚝섬서울숲,22.561684,2.1045868,1.6697791
103000122,04223,뚝섬서울숲,20.465763,2.112602,1.6761384
103000125,04226,사근동하이츠아파트앞,17.167826,5.389262,4.2758408
103000126,04227,사근동하이츠아파트앞,16.290216,0.55005556,0.43641406
103000127,04228,사근동주민센터,32.604385,14.760386,11.710891
103000128,04229,사근동주민센터,27.212944,14.944472,11.856944
103000129,04230,사근고개,37.96128,4.8207865,3.824812
103000130,04231,사근고개,39.485565,13.8383665,10.97936
103000131,04232,한양지구대,20.202421,7.9659243,6.320164
103000132,04233,한양지구대,20.202421,7.9659243,6.320164
103000133,04234,사근동벽산아파트,21.518469,6.5761447,5.217513
103000134,04236,뚝섬역8번출구,12.397139,2.0359328,1.6153091
103000135,04237,뚝섬역2번출구,23.806046,9.834858,7.802976
103000136,04238,뚝섬역5번출구,16.288494,1.951335,1.5481892
103000137,04239,뚝섬역4번출구,20.323967,7.2934203,5.7865996
103000138,04240,성수역1번출구,17.890902,10.093336,8.008053
103000139,04241,SK테크노빌딩앞,17.332758,3.0515447,2.4210956
103000140,04242,SK테크노빌딩앞,17.20413,6.759656,5.363111
103000141,04243,경동초등학교입구,16.202,0.9101254,0.72209346
103000142,04244,경동초등학교입구,15.048017,3.2790468,2.6015956
103000143,04245,경일초등학교앞,16.142654,0.75057715,0.5955079
103000144,04246,경일초등학교앞,16.142654,0.75057715,0.5955079
103000145,04247,한양여대앞,23.313358,3.5846732,2.8440797
103000150,04252,도선고등학교.꽃재교회,27.932846,6.286008,4.9873185
103000152,04254,리버하우스,13.178253,4.808234,3.814853
103000153,04255,리버하우스,19.312502,13.025475,10.334412
103000156,04258,성동제일새마을금고,19.797554,4.5281863,3.592663
103000157,04259,성동제일새마을금고,18.306349,0.92896783,0.7370431
103000159,04261,청계9가.텐즈힐2단지정문앞,19.75392,1.2980299,1.0298569
103000162,04264,뚝섬서울숲,18.58601,8.0524645,6.388825
103000163,04265,서울숲1번출입구,13.796549,0.57713723,0.45790067
103000164,04266,서울숲1번출입구,13.845319,0.10831291,0.085935466
103000165,04267,용답휴식공원,21.236128,11.315371,8.977615
103000166,04268,용답휴식공원,14.1097975,9.04969,7.180024
103000167,04269,성수2가3동주민센터,16.018976,7.2182655,5.726972
103000168,04270,극동그린아파트앞,47.98688,19.704088,15.6332245
103000169,04271,마장역,16.926891,3.8856883,3.082905
103000170,04272,행당신동아.행당푸르지오아파트,29.006474,8.134865,6.454202
103000171,04273,숭신초등학교,29.005457,4.3450484,3.4473615
103000172,04275,극동아파트,68.61026,15.172276,12.0376835
103000173,04276,풍림아파트,67.69321,16.958776,13.455093
103000174,04277,벽산아파트,56.13742,9.52617,7.558063
103000175,04278,대림아파트,64.08962,6.696922,5.313338
103000176,04279,행당역,51.952427,27.619165,21.913046
103000177,04280,행당역,44.37192,12.749009,10.115065
103000178,04281,무학중학교,22.060879,5.6079483,4.449346
103000179,04282,극동그린아파트,38.56567,18.280226,14.503531
103000183,04286,성수동차고지,17.573843,6.449916,5.117363
103000185,04288,성수두산위브아파트,15.616178,11.054059,8.77029
103000186,04289,왕십리자이.신당현대아파트,70.54643,5.020397,3.9831831
103000187,04290,왕십리자이.신당현대아파트,66.513626,14.370513,11.401565
103000188,04291,성수두산위브아파트,17.545736,2.3177187,1.838878
103000189,04293,우리은행화양동지점,15.278595,4.3541017,3.454544
103000191,04295,황학교.텐즈힐몰,26.882454,5.227683,4.147644
103000278,04721,무학여고,20.63157,2.2886,1.8157753
103000279,04722,무학여고,21.706482,8.06946,6.4023094
103000280,04723,응봉사거리,33.572582,8.540219,6.7758102
103000281,04724,응봉사거리,34.672234,4.1341734,3.2800531
103000292,04302,왕십리광장.왕십리역4번출구,21.178358,8.479935,6.72798
103000293,04301,왕십리광장.왕십리역7번출구,21.528616,9.470444,7.5138497
103000295,04304,왕십리도선동주민센터,22.818142,5.6591053,4.489934
103000296,04305,한양여대앞,22.508432,12.011686,9.530071
103000297,04303,한양대후문앞,19.210026,22.056684,17.499773
103000505,04306,행당중학교,19.66663,6.989767,5.545681
103000506,04166,옥수파크힐스아파트앞,75.23155,12.957008,10.28009
103000507,04167,옥수파크힐스아파트앞,75.23155,12.957008,10.28009
103000508,06507,청계한신휴플러스,17.437838,10.956066,8.692543
103000509,04105,뉴타운아파트,38.91784,16.62693,13.191807
103000511,04900,서울숲공원,14.038765,0.5752365,0.45639262
103000512,04901,성수역수제화거리,22.101381,7.449222,5.9102125
103000513,04902,한양대역,26.388313,13.53487,10.738565
103000514,04896,서울숲리버뷰자이아파트제1주차장,16.944069,1.9508117,1.547774
103000515,04115,신금호역4번출구,68.63495,1.8079853,1.4344556
103000516,04307,살곶이체육공원앞,16.822914,14.388271,11.415654
